5,1,94.34721374511719,92.43568420410156,66.92813110351562,134.56619262695312,0.5001869201660156,-1,-1,-1
6,1,84.45915222167969,92.81028747558594,95.4617919921875,216.77503967285156,0.534401535987854,-1,-1,-1
9,1,98.15094757080078,92.42552947998047,105.98509979248047,239.54593658447266,0.6619710326194763,-1,-1,-1
10,1,111.40157318115234,92.01395416259766,96.21063995361328,243.55257415771484,0.6712827682495117,-1,-1,-1
12,2,700.7008056640625,91.87940216064453,145.0823974609375,235.6585922241211,0.6150574088096619,-1,-1,-1
12,1,130.89212036132812,93.63656616210938,88.18791198730469,239.48892211914062,0.5374895930290222,-1,-1,-1
13,2,698.3079223632812,94.48343658447266,145.37921142578125,231.7297592163086,0.6280469298362732,-1,-1,-1
13,1,137.0968780517578,105.05062103271484,88.06565856933594,224.60639190673828,0.6379996538162231,-1,-1,-1
14,2,699.2136840820312,94.13404083251953,146.73077392578125,232.06713104248047,0.6304063200950623,-1,-1,-1
14,1,136.27352905273438,108.11278533935547,89.10578918457031,221.36780548095703,0.6187397241592407,-1,-1,-1
15,2,688.5020141601562,93.55928039550781,148.14959716796875,226.57713317871094,0.5872955918312073,-1,-1,-1
15,1,146.8413848876953,98.79161834716797,85.75279235839844,231.29288482666016,0.7221032381057739,-1,-1,-1
16,2,679.0267944335938,94.67449951171875,123.759521484375,222.31863403320312,0.6765891909599304,-1,-1,-1
16,1,152.21759033203125,97.96959686279297,87.47477722167969,223.0558853149414,0.7026807069778442,-1,-1,-1
17,2,674.717529296875,93.1981430053711,109.19488525390625,220.30854034423828,0.7279366850852966,-1,-1,-1
17,1,158.8347930908203,107.13892364501953,86.8978271484375,220.35872650146484,0.7454760074615479,-1,-1,-1
18,2,667.9918823242188,92.66056823730469,108.02166748046875,219.8036651611328,0.7528762817382812,-1,-1,-1
18,1,161.99600219726562,98.79529571533203,94.07534790039062,234.51287078857422,0.7698711156845093,-1,-1,-1
19,2,662.3655395507812,91.88785552978516,104.854736328125,221.11998748779297,0.7607789635658264,-1,-1,-1
19,1,165.074951171875,96.0833740234375,102.33734130859375,238.664794921875,0.790891170501709,-1,-1,-1
20,2,662.0616455078125,91.57077026367188,104.46942138671875,223.8353271484375,0.7620275616645813,-1,-1,-1
20,1,163.1369171142578,93.80518341064453,105.89991760253906,242.75151824951172,0.7912638783454895,-1,-1,-1
21,2,659.25927734375,91.12181854248047,100.17449951171875,221.55704498291016,0.7524895668029785,-1,-1,-1
21,1,168.14944458007812,95.22898864746094,110.66552734375,239.45448303222656,0.7525501847267151,-1,-1,-1
22,2,656.0551147460938,90.6879653930664,96.0699462890625,221.3202133178711,0.7576451301574707,-1,-1,-1
22,1,174.12510681152344,96.31198120117188,111.98103332519531,238.98016357421875,0.7585762739181519,-1,-1,-1
23,2,646.3931884765625,89.72127532958984,102.1533203125,221.1384048461914,0.7435790300369263,-1,-1,-1
23,1,178.71603393554688,97.0821762084961,115.95175170898438,239.23209381103516,0.7393389344215393,-1,-1,-1
24,2,636.5432739257812,91.60258483886719,104.83935546875,219.29649353027344,0.7580231428146362,-1,-1,-1
24,1,187.3459014892578,101.01324462890625,116.74382019042969,234.610595703125,0.7394719123840332,-1,-1,-1
